,PS1,PS3,PS4,PS5,EPS1,VS1
1489,160.89118499999995,1.9945963333333294,0.5864774999999991,9.948156833333268,2547.725900000025,0.5567000000000001
1403,158.7161233333326,1.7619885000000053,0.0,9.169761000000076,2471.2787000000394,0.6155
871,158.32209333333304,1.7774905000000067,0.004166666666666666,9.008289166666668,2456.1854999999573,0.5822166666666668
1762,161.2587533333332,2.0043895000000034,10.083872333333355,9.849609999999915,2536.8962333333634,0.5509833333333334
68,157.43055166666684,1.722290833333322,0.0,8.677625166666738,2410.0348666667132,0.6411166666666666
867,158.3134200000001,1.7857510000000087,0.0,9.003056333333323,2449.136766666687,0.5943666666666665
1906,161.11730333333367,1.993822499999999,0.18812816666666693,9.846315999999934,2541.379400000042,0.5349500000000001
1042,158.76617333333203,1.7856333333333454,0.0,9.059925166666662,2460.857566666726,0.6124166666666668
1549,161.02000166666656,1.9929091666666594,1.6148048333333405,9.96166366666663,2544.816233333367,0.5628666666666667
1148,158.477681666668,1.7648333333333388,0.0,9.14762950000003,2476.7545666666933,0.6126
64,157.44845833333406,1.73397616666666,0.0,8.682053333333398,2409.6334000000275,0.6407500000000003
788,158.155095,1.7812225000000117,0.0,8.967726166666631,2445.2790666666597,0.5983499999999997
127,157.03960499999957,1.7434371666666655,0.0,8.58223433333329,2402.22976666669,0.662333333333333
2018,160.57949166666694,1.941259666666656,10.08016133333336,9.854004499999911,2547.063766666697,0.5486833333333333
561,156.28923833333403,1.6770121666666442,0.011894833333333327,8.378442666666643,2367.9368333333427,0.7621
158,156.9561899999995,1.7369583333333316,0.0,8.565381166666622,2399.9893666666926,0.64985
1905,161.10688333333368,1.9908206666666692,1.1227026666666633,9.847092833333312,2541.4672000000255,0.5351166666666667
522,172.9333000000006,1.084562166666657,0.0,8.392022666666682,2618.041833333334,0.7156666666666667
141,157.0398383333328,1.736013666666672,0.0,8.577533333333303,2403.624766666691,0.6547666666666664
2157,161.38816833333232,1.9835420000000064,10.157634999999987,9.929860499999961,2540.132800000041,0.5503666666666668
2012,160.54373500000028,1.9483348333333272,10.073654666666672,9.845083166666658,2545.5093000000547,0.5508666666666666
65,157.450151666667,1.7275918333333278,0.0,8.683362166666711,2409.8076999999944,0.6413666666666668
307,156.90549500000094,1.7451601666666712,0.0,8.482173333333336,2394.847100000034,0.6590833333333331
103,157.14551166666627,1.742806833333327,0.0,8.610363999999938,2404.3865000000314,0.6538833333333331
1475,160.47150833333407,1.9757991666666623,0.26376233333333327,9.80819333333327,2530.426200000038,0.5718166666666668
1442,159.14114333333367,1.7904361666666762,0.0,9.147206166666706,2468.3688333333375,0.5988666666666664
1584,161.01071833333262,1.9908173333333319,4.03281316666667,9.937266166666609,2540.0978666667065,0.5623166666666666
1236,158.3764583333339,1.7438548333333368,0.0,9.181957833333374,2490.4856333333796,0.6114333333333332
1275,158.68196666666634,1.7632601666666687,0.0,9.180371166666713,2479.2918666666933,0.6152166666666667
218,156.5980333333328,1.6492316666666584,0.0,8.533050333333323,2425.1539000000053,0.6572499999999999
432,156.41171333333318,1.7290278333333224,0.0,8.44281633333333,2388.0747000000174,0.6628000000000002
798,158.19520166666734,1.77762433333334,0.0,8.964485166666638,2442.5179666666913,0.6050666666666668
2200,161.2275716666669,2.001437500000002,10.202472999999975,9.972036666666579,2543.9110333334256,0.5508333333333334
199,156.9485116666657,1.7254954999999914,0.0,8.534732000000004,2397.1451000000293,0.6720833333333334
936,158.50080000000023,1.7953945000000047,0.0,9.010620833333325,2449.430800000026,0.6216000000000003
2112,160.40152999999938,1.9182748333333153,10.132654833333373,9.905057999999967,2563.6539666667027,0.5487666666666667
219,156.56066166666594,1.645498166666649,0.0,8.535676999999982,2422.0216333333733,0.6567833333333333
200,156.9289966666658,1.7251923333333221,0.0,8.535125166666667,2397.766300000017,0.6576166666666666
1473,160.33865166666655,1.9763408333333294,0.5972641666666649,9.752378500000104,2522.136866666701,0.5777999999999999
1974,160.1792416666661,1.911415833333317,10.059855833333328,9.832192833333322,2554.557000000031,0.5448166666666668
295,157.0772300000005,1.7435706666666684,0.0,8.503257833333379,2395.5444333333658,0.6697333333333334
546,172.72802333333397,1.0891801666666554,0.0,8.373456333333248,2603.958800000034,0.7288999999999999
582,173.23836166666555,1.1141688333333175,0.0,8.413509499999988,2601.7612333332813,0.7439
456,156.34128499999915,1.753217999999995,0.0,8.475028833333342,2387.607166666693,0.6458166666666666
900,158.33382166666715,1.7841571666666756,0.0,8.996458500000013,2445.2830666667023,0.6066333333333335
446,156.29738833333306,1.7595831666666717,0.0,8.470647833333338,2387.784600000081,0.6341500000000002
1750,160.6218333333337,1.9534733333333218,10.109381666666716,9.875281833333318,2547.9009666666484,0.5530833333333333
451,156.3504716666662,1.7398606666666672,0.0,8.470759500000012,2386.3136000000172,0.6517833333333335
1328,159.004713333334,1.792115833333342,0.0,9.140900166666736,2458.5821333333656,0.60625
1137,158.5090350000008,1.7647253333333444,0.0,9.13543783333339,2474.7764000000266,0.6161833333333333
814,158.23986500000046,1.7886761666666737,0.0,8.984662499999962,2448.6735333333727,0.5942166666666665
354,173.10834000000082,1.1241144999999908,0.5947494999999997,8.492537833333351,2646.0773333333836,0.7702166666666669
1166,159.1178933333333,1.7926928333333383,0.0,9.142569333333402,2469.5313000000315,0.6092833333333332
559,156.27904833333344,1.6796814999999852,0.0,8.372489499999917,2366.3349333333285,0.7133833333333335
1680,160.6968333333333,1.920097833333315,10.000014666666662,9.94715499999992,2578.4430666667313,0.5508166666666666
414,172.83136500000103,1.1477271666666533,0.11540300000000002,8.42272183333337,2617.318766666698,0.71245
1089,158.18953666666692,1.7139856666666602,0.0,9.115087166666722,2483.4756333333617,0.6201666666666666
1331,158.94230666666704,1.8002151666666801,0.0,9.15278183333336,2468.5784666667064,0.5981166666666667
443,156.42699666666584,1.7342768333333267,0.0,8.464198000000035,2387.519333333368,0.6578999999999999
252,156.53164666666626,1.6856839999999893,0.0,8.51090216666673,2403.5907666666717,0.6581499999999998
604,156.22539999999972,1.7207779999999897,0.0,8.430153166666726,2370.7430333333496,0.6700500000000004
17,158.79358000000028,1.7949478333333269,0.0,8.861766499999906,2455.5882333333693,0.5930833333333333
2108,160.39326999999977,1.9160396666666515,10.123024000000088,9.899378999999934,2563.0359666667123,0.5444333333333333
668,172.98447000000098,1.1065884999999818,0.007498833333333334,8.40410466666664,2609.781333333353,0.72215
2192,161.23459333333355,2.0066699999999975,10.200629166666694,9.969385333333264,2545.4626666666877,0.5495
1512,161.00853666666535,2.003326833333335,0.8034643333333334,9.968004666666674,2547.096633333368,0.5563500000000001
1330,159.00836333333362,1.7902478333333414,0.0,9.146227333333401,2461.6660666667026,0.5918500000000002
1478,160.6035566666678,1.970787166666659,0.7575389999999996,9.862874666666583,2536.032366666726,0.5668833333333333
1515,161.00188666666583,2.016313333333331,1.551762833333335,9.96044599999996,2545.1707000000133,0.5579666666666667
174,157.01460333333284,1.7375870000000004,0.0,8.55594866666666,2398.896600000028,0.6622666666666664
1440,159.13082833333354,1.7927750000000136,0.0,9.143940000000061,2466.294933333329,0.60165
667,172.98717333333428,1.1021233333333131,0.0,8.404404499999977,2609.313233333346,0.72625
376,172.6908233333342,1.1482088333333191,0.0,8.442770333333348,2633.5622666666673,0.7466833333333337
163,157.0060366666657,1.7379096666666662,0.0,8.561905833333299,2400.298300000055,0.6705666666666663
1164,159.11180833333353,1.799954333333341,0.0,9.136580333333352,2463.5390333333703,0.6170166666666669
1937,160.9295433333338,1.9942770000000016,10.068627333333351,9.837373333333318,2540.1246333333515,0.5357
1019,158.2395633333344,1.7589355000000009,0.0,9.065845499999995,2469.0355000000523,0.6197500000000001
1487,160.8376966666666,1.9938921666666638,0.07797050000000005,9.941380666666598,2546.3585000000035,0.55915
988,158.36039833333334,1.7389706666666633,0.0,9.040702500000014,2459.819966666705,0.6283666666666666
186,157.05247666666617,1.736453999999999,0.0,8.543784500000038,2395.127200000038,0.6688833333333334
928,158.3837049999997,1.7752921666666768,0.0,8.992541666666625,2437.227700000053,0.6317833333333334
987,158.37296666666685,1.7415259999999984,0.0,9.040147833333338,2461.25480000006,0.6248166666666669
426,156.39057666666622,1.7385036666666664,0.0,8.42556466666669,2382.595366666703,0.6964500000000003
1274,158.68189833333406,1.7611103333333396,0.0,9.183825166666704,2479.3069666667147,0.6173833333333333
539,172.75288333333407,1.0779588333333223,0.0,8.379710833333291,2602.050933333416,0.7284166666666666
1716,160.91775666666717,1.947127999999999,10.161993166666683,9.928826666666748,2569.7727000000746,0.5381166666666667
1080,158.2909950000004,1.732200166666657,0.0,9.110346666666617,2487.603600000067,0.6163166666666667
1556,161.02585166666614,2.004768333333338,3.7847011666666606,9.960017166666582,2545.651066666732,0.5553666666666666
449,156.3455566666668,1.7467529999999956,0.0,8.467684166666695,2386.145399999994,0.6501
1620,161.06812666666565,2.000287666666662,10.182837166666676,9.952233833333281,2545.16223333338,0.5562166666666667
1304,159.11285666666606,1.8014970000000128,0.0,9.155698666666728,2464.9546333333783,0.6120166666666668
399,173.0345983333345,1.1398501666666556,0.0007831666666666666,8.437189500000029,2621.5484666667126,0.7322999999999997
1773,161.17743833333296,1.9912691666666635,10.076640333333373,9.844351333333233,2537.55030000006,0.5528666666666667
528,172.8507116666674,1.0748116666666585,0.0,8.392239333333336,2621.0824333333035,0.6973833333333334
549,172.68222666666827,1.0944063333333227,0.048400166666666675,8.372203666666557,2604.5371666667024,0.7222500000000003
1463,158.95522833333382,1.7979431666666803,0.0,9.109109833333285,2460.6672666667077,0.5955999999999999
2050,161.03348166666711,1.9987583333333379,10.080785000000043,9.850619166666569,2536.652900000031,0.5457500000000001
2187,161.22151166666652,2.004699000000001,10.190570166666696,9.960781666666659,2544.3746666667284,0.5484500000000001
1094,158.23671166666716,1.7266773333333292,0.0,9.117164333333326,2484.085966666702,0.61415
94,157.16719500000013,1.7196128333333223,0.0,8.632969333333357,2413.515133333331,0.6537666666666672
1671,161.15317333333434,2.003535999999999,10.159301500000002,9.933079166666639,2549.713200000021,0.5523333333333333
998,158.27610833333333,1.7519878333333336,0.0,9.044791000000012,2462.74983333339,0.6313333333333334
310,156.93346000000048,1.7488621666666697,0.0,8.476249333333342,2389.7893666666905,0.6648666666666665
824,158.24161666666754,1.7895691666666695,0.0,8.96849266666663,2444.3810000000067,0.5874833333333335
2001,160.65463499999993,1.9288671666666501,10.059632166666683,9.830693999999975,2547.9505999999897,0.5428666666666666
828,158.2514116666667,1.7886441666666781,0.0,8.978532999999926,2442.5308333333624,0.5913666666666665
2127,160.82429333333354,1.9212084999999852,10.125916666666736,9.901604666666653,2549.2060000000415,0.5537500000000003
1143,158.5107683333349,1.7590581666666665,0.0,9.142587500000031,2474.584500000039,0.6170333333333332
563,156.309466666667,1.680499999999983,0.0,8.38400049999996,2367.1665333333467,0.7070999999999998
251,156.44581333333358,1.6941101666666476,0.0,8.512950500000038,2403.7806000000346,0.6617166666666666
1079,158.29355166666627,1.722514999999986,0.0,9.103979833333293,2487.880300000016,0.6092333333333334
2119,160.91216500000044,1.9274476666666496,10.122638666666704,9.89851899999996,2552.866000000013,0.5505666666666669
761,157.9103050000005,1.7712086666666713,0.0,8.925991833333415,2438.8744000000584,0.5864499999999998
1821,160.32425833333286,1.9196031666666458,10.062256833333336,9.837193999999931,2558.5069666667036,0.5401499999999999
2203,161.20891666666623,2.0070768333333326,10.198588333333328,9.968231833333263,2544.0463333333782,0.5370166666666666
711,156.39376499999983,1.7161374999999952,0.0,8.458730833333355,2376.6379333333443,0.6240333333333333
986,158.36707000000044,1.7337636666666603,0.0,9.037354666666662,2461.151800000013,0.6262499999999999
289,156.41502333333366,1.6882154999999848,0.0,8.512769500000068,2405.5332666667214,0.6541666666666666
1950,160.49382999999952,1.9067751666666515,10.081766000000005,9.850370666666604,2562.389600000028,0.5326500000000001
972,157.9107533333327,1.7164253333333206,0.0,9.019008333333336,2467.9092666666957,0.6239333333333332
2096,160.43257333333324,1.9064799999999862,10.122579000000078,9.89499633333328,2562.7977000000046,0.5467
1155,158.4893833333335,1.7725713333333404,0.0037379999999999996,9.147695500000026,2468.307266666664,0.6943
856,158.33003,1.7926468333333387,0.0,8.99318283333331,2445.048933333341,0.6002833333333334
2189,161.22314833333294,2.0026713333333324,10.196764499999963,9.96603633333331,2545.0042999999964,0.5494166666666668
1014,158.224940000001,1.7496789999999978,0.0,9.059107833333345,2467.5739666667046,0.6237999999999999
607,156.23978999999932,1.714594499999987,0.01703066666666667,8.442444000000036,2370.0395333333486,0.6472333333333337
1280,158.66234333333335,1.751500833333341,0.0,9.184283666666653,2476.077433333382,0.6137499999999999
1930,160.87548333333365,2.0101109999999975,10.066957333333406,9.836984666666622,2542.290200000029,0.537
470,156.3274266666659,1.7463788333333334,0.0,8.4728371666667,2387.201833333387,0.6634833333333334
2048,161.02130833333376,2.00240866666667,10.0827606666667,9.849886833333269,2537.5764000000254,0.5458166666666667
659,173.03329000000016,1.0852721666666536,0.0006601666666666668,8.394624500000017,2610.6876666667154,0.7282500000000002
612,173.01741166666807,1.0967909999999896,0.012889166666666663,8.44535883333338,2627.50376666672,0.7418833333333333
1872,160.60476000000048,1.9559544999999874,10.086679833333367,9.85501633333326,2553.4896333333727,0.5501
2002,160.59796666666756,1.9327719999999815,10.061101166666697,9.830941500000002,2545.950366666686,0.5431499999999999
1546,161.0228349999995,2.0096498333333384,1.9090336666666674,9.961237333333354,2543.4511333333608,0.5620333333333334
625,172.80266833333346,1.0912999999999917,0.021185,8.401693999999988,2621.654733333356,0.7351500000000002
419,166.60008000000073,1.3361811666666579,0.0,8.42428400000006,2534.0601000000283,0.6974166666666667
1850,160.69117666666662,1.9356658333333234,10.06624033333335,9.833548999999978,2550.7737000000234,0.5500833333333331
1863,160.6291816666678,1.947686333333316,10.07108900000003,9.84035849999994,2552.8727000000295,0.5518500000000001
926,158.38807333333347,1.7797915000000126,0.00016383333333333335,9.000078833333308,2442.8976666666854,0.6219000000000002
716,156.32836833333297,1.7155164999999912,0.0,8.464863833333368,2375.2318666666883,0.6293833333333333
1909,161.10854999999975,1.9967160000000057,1.431058166666669,9.84820299999995,2541.8379666666974,0.5366166666666665
1589,161.0224366666661,2.0085738333333367,0.4245768333333281,9.943909833333274,2542.310966666755,0.5556500000000001
694,156.33397333333338,1.7264651666666648,0.0,8.412654000000039,2370.064633333378,0.6532833333333332
465,156.54814499999978,1.7494658333333222,0.0,8.470460333333358,2395.4269666667196,0.6520166666666668
1102,158.14130666666776,1.7373753333333204,0.0,9.113453166666654,2482.8014333333526,0.6113333333333332
131,157.04400833333298,1.7547118333333256,0.0,8.583519333333317,2401.4576000000243,0.6696666666666665
1544,161.0190483333326,2.0067959999999956,2.2054400000000065,9.964862833333337,2545.8995666667197,0.5599999999999999
1763,161.27251166666605,1.9999005000000067,10.084945166666692,9.851548333333279,2536.9858666667305,0.5551333333333335
1579,161.0378083333328,1.9972333333333356,1.6450126666666673,9.939814499999944,2541.163433333326,0.5670000000000001
407,172.85745666666796,1.1514988333333234,0.10289699999999997,8.431619833333324,2621.4357000000327,0.7328833333333334
1459,158.97203833333376,1.7963486666666721,0.0,9.10725366666665,2457.961566666696,0.6067166666666669
728,156.35582666666636,1.7327821666666612,0.0,8.487028500000005,2386.2609666666967,0.6160666666666667
1639,161.06129333333283,2.0023596666666745,2.583576499999988,9.96581900000001,2547.7965333333623,0.5471999999999999
1881,160.57417833333372,1.9482369999999847,10.098927833333363,9.866563333333247,2552.435300000042,0.5433166666666669
245,156.17788833333327,1.6432901666666517,0.0,8.525702333333312,2414.041200000019,0.6626666666666667
1305,159.13449999999918,1.8076403333333397,0.0,9.155836833333334,2463.1948333333767,0.6162500000000001
1833,160.21943333333317,1.9306491666666543,10.063012166666695,9.830846499999979,2558.45710000001,0.5462833333333333
1525,161.0317783333327,2.0054328333333347,0.19415283333333327,9.963812666666616,2543.0126333333765,0.5597499999999996
478,173.07807000000122,1.1157889999999906,0.0,8.47380433333336,2641.689566666752,0.7388333333333333
1668,161.1627083333337,2.014101333333344,10.09023749999998,9.937565499999947,2550.8912333333537,0.5473166666666668
1606,161.04126499999936,2.0011573333333375,0.342689333333335,9.956380333333284,2546.7533333333236,0.5536166666666666
1711,160.44757999999956,1.9213324999999786,10.16486266666667,9.931013500000015,2575.3478666666874,0.5380000000000001
1046,158.6870766666663,1.7809565000000076,0.0,9.054300333333382,2452.736666666688,0.6114999999999997
1775,161.1656783333329,1.9990896666666704,10.080898166666712,9.850092666666587,2542.2945000000313,0.5464666666666667
1411,158.68414000000038,1.7628856666666746,0.0,9.16063066666677,2466.909666666694,0.6071500000000001
1953,160.3765583333332,1.9203236666666559,10.075679166666703,9.846127666666622,2560.9155000000433,0.5311333333333331
2196,161.22670000000016,2.0010488333333343,10.204081166666661,9.97369333333326,2548.4924333333265,0.5527666666666666
775,158.08271666666732,1.7869441666666774,0.0,8.953128499999972,2444.4017999999946,0.6039666666666664
1130,158.54226166666723,1.7585426666666693,0.0,9.131575500000034,2473.7244000000455,0.6236999999999998
665,172.96080500000036,1.0999868333333185,0.0,8.403507333333335,2609.373433333383,0.722283333333333
651,172.99526833333434,1.101115999999986,0.0,8.392621166666657,2608.0456333333477,0.7292833333333336
445,156.3994883333333,1.7440126666666727,0.0,8.469280833333332,2387.8633666666997,0.6483000000000001
1160,159.1028499999996,1.8154341666666751,0.0,9.136453000000042,2459.901633333348,0.6210166666666666
1670,161.15229000000053,2.014875333333336,10.090864833333363,9.93511333333324,2550.2297333333686,0.5499333333333333
1366,158.45637000000158,1.7418063333333353,0.0,9.184929499999983,2481.5913000000337,0.6234
868,158.3237266666667,1.781047833333337,0.005652500000000005,9.005106833333354,2450.227500000041,0.5911666666666665
1805,160.91163333333319,1.9982236666666662,10.070286500000035,9.839611333333302,2537.897366666712,0.5466666666666666
2155,161.13318666666586,1.992325999999994,10.164260166666631,9.933302499999986,2539.040566666725,0.5509999999999999
1423,159.0430866666679,1.795606166666675,0.0,9.150613333333387,2458.110666666728,0.6144666666666667
1720,160.91459833333445,1.935028499999984,10.156687833333356,9.920947000000005,2570.4685000000595,0.5389833333333333
1190,158.90563500000027,1.8010280000000085,0.0,9.140430000000094,2465.176300000048,0.6022666666666667
1851,160.70713666666688,1.9472299999999865,10.066840333333367,9.833787666666662,2551.005000000008,0.5514499999999998
809,158.21603000000016,1.7995138333333358,0.0,8.981988999999936,2447.4782333333274,0.6028999999999999
1990,160.80363166666717,1.9444366666666617,10.05992416666666,9.832194833333357,2550.2119999999977,0.5440833333333334
1012,158.27043333333427,1.7420601666666695,0.0,9.045571666666712,2463.6836000000458,0.6259000000000001
255,156.60880999999927,1.683911999999993,0.0,8.514776000000026,2405.304066666669,0.6574500000000001
1352,158.52272500000078,1.7341653333333273,0.0,9.177709166666714,2485.5149666666994,0.6079833333333331
1955,160.36564500000014,1.914597166666652,10.072943833333367,9.84251366666667,2559.5207333333615,0.5345166666666668
1690,160.5765516666669,1.9209761666666476,10.174788500000032,9.943158833333268,2579.205966666717,0.5461833333333335
2070,161.02670499999985,1.9913909999999924,10.09957200000004,9.870627666666593,2542.0829000000267,0.5392666666666669
2015,160.55514500000007,1.947218833333321,10.079224166666686,9.85054199999992,2547.218933333365,0.5455166666666666
1156,158.51069,1.7682210000000054,0.0,9.148732666666717,2471.103833333367,0.6247333333333334
1126,158.62269499999994,1.7515791666666682,0.0,9.12655733333335,2474.5583666667158,0.61335
631,172.7613266666675,1.104130499999984,0.0,8.398365000000014,2619.157266666737,0.7206333333333332
1264,158.73016000000078,1.7542146666666734,0.0,9.186366000000005,2475.5269666666927,0.6142666666666667
656,155.72216833333366,1.6380873333333215,0.0,8.394730166666623,2376.2288666666827,0.6434833333333336
897,158.32635500000063,1.776183000000006,0.0,9.004132499999997,2446.2822666667403,0.5949499999999996
75,157.33142166666758,1.7397246666666646,0.0,8.657827500000005,2409.437000000034,0.64705
895,158.32975833333364,1.787221666666673,7.833333333333333e-06,9.003667500000008,2446.9797666666864,0.5926499999999998
1369,158.44915166666746,1.7439856666666713,0.0,9.18189066666671,2483.298366666683,0.61235
12,159.13514833333394,1.8158948333333333,0.0,8.981116666666612,2467.2288333333895,0.5842333333333335
1209,158.53451666666743,1.722893833333326,0.0,9.17699500000004,2496.263600000021,0.6094499999999999
832,158.25591999999943,1.7879375000000042,0.0,8.982820999999953,2442.038600000022,0.5916333333333331
1772,161.1751266666668,1.9849995000000022,10.073408333333356,9.84024383333331,2535.407766666727,0.5456333333333335
997,158.29839166666721,1.748513166666672,0.0,9.041850166666697,2462.409933333395,0.6366833333333334
999,158.2922666666668,1.7570498333333298,0.0,9.046100666666709,2465.472533333321,0.6309333333333332
2153,160.71014500000052,1.9443768333333233,10.159592666666692,9.930500833333356,2547.8180000000534,0.5550333333333332
1902,161.09020666666657,1.9930856666666639,9.360767333333381,9.849049166666578,2542.444733333353,0.5422499999999999
958,158.0220866666669,1.7145329999999892,0.0,9.040814000000049,2475.427133333358,0.6339166666666668
1283,158.63907166666652,1.7623936666666669,0.012233666666666665,9.182678666666726,2474.4293000000207,0.6131833333333334
406,172.84484833333437,1.141054999999986,0.023756500000000007,8.433526333333356,2620.6446000000765,0.7340333333333332
606,156.24117833333304,1.710103833333319,0.0,8.439787166666672,2369.5957666667096,0.65555
1942,160.47361166666596,1.903525999999984,10.082399166666693,9.850780333333322,2568.7062333333524,0.5393999999999999
1877,160.61619666666715,1.9442229999999963,10.100163000000014,9.867788999999933,2556.1392666666966,0.5498
1183,158.93726166666679,1.806375166666683,0.0,9.147267000000063,2467.9607000000096,0.6054999999999999
1040,158.7505783333329,1.7922580000000117,0.0,9.057436666666657,2457.670100000039,0.6183500000000002
1869,160.5879400000006,1.9562131666666582,10.076290333333354,9.845767499999983,2549.771633333388,0.5453333333333332
2124,160.9009616666671,1.9189389999999915,10.120501833333428,9.895912166666625,2548.7465000000634,0.5547166666666666
1895,161.211525,1.9929754999999865,10.087956000000023,9.856460833333236,2541.6928333333694,0.5341500000000001
852,158.29341833333288,1.796780000000006,0.07071083333333332,8.991832333333315,2447.130600000024,0.59755
2148,160.68229166666688,1.955688499999995,10.152138666666657,9.923594500000043,2550.66506666672,0.5443833333333336
268,156.42911999999922,1.6914596666666557,0.0,8.523136166666704,2405.285333333337,0.6638333333333332
378,172.65575666666834,1.1452198333333212,0.0,8.437836500000023,2631.267666666685,0.7483000000000001
1376,158.36008166666733,1.7235421666666546,0.0,9.174536666666757,2481.4642000000285,0.6074333333333333
517,172.65295000000154,1.0885923333333303,2.8499999999999998e-05,8.392331666666632,2617.524066666728,0.7239333333333334
732,156.39498166666627,1.7379714999999905,0.0,8.50137000000002,2380.354000000041,0.6351166666666669
1383,158.83838999999978,1.7505156666666752,0.008721833333333331,9.168689833333405,2471.623600000034,0.6111166666666665
189,157.00744333333336,1.7315374999999953,0.0,8.547238666666676,2397.552566666686,0.6539000000000001
392,173.07700500000087,1.120777666666653,0.009502833333333328,8.43606550000003,2622.1855000000237,0.7418999999999998
541,172.7643316666676,1.0793289999999909,0.0,8.376596833333272,2604.210633333364,0.7269333333333334
1983,160.70281833333362,1.930262333333323,10.054922666666654,9.825951333333284,2546.5782333333427,0.5442666666666668
2031,161.18615166666746,1.9922861666666676,10.07741183333337,9.84881449999997,2541.4546666667256,0.5449
1844,160.20171833333256,1.9092111666666567,10.058454499999993,9.82718866666666,2555.5714333334154,0.5546333333333332
2194,161.22756333333294,2.0018986666666674,10.204360166666643,9.972642166666613,2546.1621666666665,0.5533833333333333
739,157.05513833333205,1.745313000000001,0.04534349999999997,8.704006000000016,2410.4273666666427,0.5986500000000002
1617,161.05103499999922,2.0005646666666648,1.0898083333333324,9.965107333333295,2549.2677666666523,0.5615833333333334
495,155.50824333333398,1.594254833333331,0.0,8.417805333333341,2401.7621666666905,0.6463500000000001
1842,160.18044166666687,1.9264179999999802,10.06008083333334,9.82773266666664,2556.0484666666625,0.5447166666666667
1057,158.64125166666636,1.8028668333333413,0.0,9.055133166666653,2446.3658000000287,0.6107166666666666
1445,159.04227166666732,1.7974310000000104,0.0,9.147257833333386,2470.623600000036,0.5997833333333333
1266,158.75178000000108,1.754840000000001,0.0,9.18728466666664,2476.9331000000043,0.6141999999999999
1954,160.36131833333206,1.9120633333333141,10.073804666666664,9.845528333333293,2563.176900000037,0.5396833333333333
1061,158.66995666666745,1.807102500000017,0.0,9.06804833333333,2455.4535333333865,0.5996166666666666
197,156.98704833333224,1.7304719999999942,0.0,8.538506666666663,2396.1398666666873,0.6827000000000001
1140,158.51258833333418,1.7577813333333319,0.0,9.140876333333399,2473.61593333336,0.6168833333333333
1633,161.0456766666657,2.010083499999999,0.7440666666666681,9.962907333333275,2549.066100000028,0.5397166666666667
1968,160.25680833333314,1.9304461666666513,10.067180666666676,9.839254666666678,2553.8232666667227,0.5416166666666666
909,158.3542783333338,1.7868051666666749,0.0,9.002161000000038,2443.070700000045,0.6053666666666666
1345,158.60760666666812,1.7344058333333288,0.005009500000000002,9.187203333333288,2489.365133333369,0.6106666666666668
1534,161.0248499999987,2.011637499999996,1.1951995000000022,9.97294099999997,2545.7757333333607,0.5565166666666668
620,172.80112166666794,1.090457166666656,0.06196966666666668,8.416849000000028,2626.2159666667167,0.7355833333333336
708,156.41005000000035,1.7185558333333213,0.0,8.449396333333373,2375.368100000028,0.6529500000000004
2179,161.23832833333327,1.9947581666666663,10.16782966666665,9.938891666666592,2538.2068333333546,0.5563666666666667
412,172.84478833333407,1.1491919999999856,0.269842333333333,8.424783500000025,2619.0892000000313,0.7383000000000002
1971,160.19890666666672,1.922726166666659,10.06049950000001,9.83411483333332,2557.056066666725,0.5385500000000002
1541,161.03703166666574,1.9932383333333221,2.0850916666666524,9.962032333333303,2544.033100000037,0.5630999999999999
147,156.98807499999975,1.747516499999998,0.0,8.570708833333331,2399.447066666738,0.6645166666666669
1997,160.6708316666677,1.9304298333333227,10.058998333333369,9.830111833333275,2549.39266666673,0.5455333333333334
117,157.02942166666608,1.7290709999999936,0.0,8.592278999999971,2405.3337333333757,0.6534166666666668
1053,158.70407999999995,1.7976910000000141,0.0,9.056799666666668,2454.2961999999916,0.6178333333333333
137,156.9882399999997,1.741711166666662,0.0,8.578618166666628,2401.5688333333333,0.6552333333333332
622,173.2282333333351,1.0890378333333284,0.46087616666666675,8.404469166666644,2630.301500000043,0.7576499999999997
693,156.3565966666665,1.7098319999999942,0.0,8.40762033333334,2368.897133333365,0.6628333333333333
1106,158.0996916666675,1.729351833333326,0.0,9.11957383333335,2481.863633333389,0.6182166666666669
1635,161.0461816666656,2.007150333333337,1.3723873333333336,9.96804616666664,2548.5934666667285,0.5482166666666667
1268,158.75105666666795,1.7563761666666697,9.500000000000002e-06,9.187562499999984,2478.7978333333544,0.6125000000000003
845,158.30268499999985,1.782427333333345,0.0,8.993584833333282,2447.4335000000715,0.6026
1910,161.0082250000005,2.0092816666666717,1.0970676666666686,9.849929833333293,2542.881033333376,0.5374666666666668
1528,161.03445999999877,2.0125723333333294,0.05518383333333309,9.957683666666613,2540.174699999999,0.5629833333333334
2146,160.6942950000008,1.9401871666666566,10.15562583333337,9.926020833333421,2549.3606666666687,0.5544333333333333
1180,158.94530333333338,1.8044756666666752,0.0,9.144836333333364,2467.444600000038,0.5959666666666666
1823,160.31577500000006,1.9167754999999875,10.060635000000001,9.831204000000001,2557.456466666687,0.5425
1207,158.9505116666669,1.7975505000000043,0.0,9.16375183333339,2467.687966666693,0.6029666666666669
1722,160.9134016666676,1.936913499999982,10.137730333333375,9.904016833333273,2564.9943000000358,0.5393333333333332
2073,160.36759666666615,1.9218133333333238,10.0994661666667,9.872766333333347,2566.0930333333645,0.5426666666666669
